date,raceNum,hName,jName,odds,fav,pastPos,last3,last5,last10,trifecta,
01/20/2017,2,Sir Maurice,Simpson/Trevor,18.10,0,2,0,0,1,0,
01/20/2017,2,Bear Clause,Camacho/Jr./Samuel,60.00,0,1,1,1,3,0,
01/20/2017,2,Not So Quiet Man,Garcia/Alan,14.70,0,0,1,2,5,0,
01/20/2017,2,New York's Zip,Franco/Manuel,3.80,0,0,2,2,4,1,
01/20/2017,2,Stormin Stephen,Esquivel/Emmanuel,10.10,0,1,2,3,3,0,
01/20/2017,3,True History,Maragh/Rajiv,5.50,0,2,1,2,6,1,
01/20/2017,3,Spa Town Parade,Diaz/Jr./Hector,60.25,0,0,2,3,4,0,
01/20/2017,3,Oasis At Midnight,Ortiz/Jose,4.80,0,2,1,2,4,1,
01/20/2017,3,Free N Clear,Davis/Dylan,4.30,0,0,1,2,4,0,
01/20/2017,3,La Inesperada,Ortiz/Jr./Irad,0.50,1,2,2,4,6,1,
01/20/2017,4,Control Group,Gallardo/Antonio,0.85,1,2,1,2,3,1,
01/20/2017,4,The Great Samurai,Ortiz/Jr./Irad,6.70,0,2,2,4,6,1,
01/20/2017,4,Boy Tate,Franco/Manuel,8.70,0,-1,2,3,5,0,
01/20/2017,4,Our American Star,Simpson/Trevor,10.40,0,1,0,0,1,0,
01/20/2017,4,You Like That,Luzzi/Michael,42.00,0,0,2,4,4,0,
01/20/2017,4,Dynamax Prime,Maragh/Rajiv,6.30,0,0,2,2,7,1,
01/20/2017,4,Undercover Agent,Davis/Dylan,4.50,0,2,1,1,3,0,
01/20/2017,5,Marriage Fever,Davis/Dylan,9.20,0,2,1,1,3,1,
01/20/2017,5,Charitable,Brown/Dalton,90.75,0,0,0,0,0,0,
01/20/2017,5,Lunar Rover,Maragh/Rajiv,5.20,0,1,2,3,7,1,
01/20/2017,5,Erik the Red,Ortiz/Jose,1.15,1,2,1,2,5,0,
01/20/2017,5,Bullheaded Boy,Arroyo/Angel,10.80,0,1,2,3,5,1,
01/20/2017,5,Point Hope,Gallardo/Antonio,7.10,0,1,2,2,4,0,
01/20/2017,5,Mr. Canada,Garcia/Alan,4.90,0,0,0,1,4,0,
01/20/2017,5,Johannesburg Smile,Cancel/Eric,11.10,0,1,2,3,3,0,
01/20/2017,6,DQ-Storm Pursuit,Franco/Manuel,0.75,1,2,2,3,4,1,
01/20/2017,6,Forest Boy,Davis/Dylan,9.70,0,0,1,2,3,1,
01/20/2017,6,Sing the Dream,Arroyo/Angel,14.70,0,1,3,4,5,0,
01/20/2017,6,Attractive Ride,Garcia/Alan,11.50,0,1,0,1,3,0,
01/20/2017,6,Final Chapter,Ortiz/Jose,4.10,0,0,1,2,5,1,
01/20/2017,6,Regulus,Gryder/Aaron,6.40,0,0,1,1,2,0,
01/20/2017,6,Ganador,Cancel/Eric,36.50,0,0,2,2,3,0,
01/20/2017,6,Street Lord,Simpson/Trevor,26.50,0,0,0,0,0,0,
01/20/2017,7,To the Victor,Simpson/Trevor,9.60,0,1,0,0,0,1,
01/20/2017,7,Cause for Surprise,Maragh/Rajiv,5.70,0,1,3,4,7,0,
01/20/2017,7,Union River,Esquivel/Emmanuel,22.10,0,1,2,2,4,0,
01/20/2017,7,Going Strong,Ortiz/Jose,2.50,0,2,2,2,6,1,
01/20/2017,7,In Equality,Carmouche/Kendrick,7.40,0,2,2,3,4,0,
01/20/2017,7,Proud Zip,Ortiz/Jr./Irad,13.30,0,0,3,4,6,1,
01/20/2017,7,Nominal Dollars,Franco/Manuel,1.65,1,2,2,3,5,0,
01/20/2017,7,Tipit,Camacho/Jr./Samuel,26.75,0,2,0,1,3,0,
01/20/2017,7,Sandy Strikes,Hernandez/Harry,42.00,0,1,1,1,3,0,
01/20/2017,8,Star's Bella Vita,Ortiz/Jose,10.90,0,0,2,3,6,0,
01/20/2017,8,Miss Amalita,Garcia/Alan,22.70,0,1,0,0,3,0,
01/20/2017,8,Moondance Joy,Franco/Manuel,4.70,0,2,1,3,4,0,
01/20/2017,8,Malibu Princess,Ortiz/Jr./Irad,1.05,1,2,3,4,7,1,
01/20/2017,8,Ring Knocker,Maragh/Rajiv,2.25,0,2,2,3,6,1,
01/20/2017,8,Mahabodhi Tree,Diaz/Jr./Hector,8.70,0,1,2,3,3,1,
01/20/2017,9,Carro de Oro,Simpson/Trevor,54.00,0,0,1,1,1,0,
01/20/2017,9,Irish Hope,Gryder/Aaron,10.30,0,0,1,1,2,0,
01/20/2017,9,Ornato,Davis/Dylan,1.70,1,2,2,3,4,0,
01/20/2017,9,Beneficial Risk,Hernandez/Harry,34.75,0,0,1,1,3,0,
01/20/2017,9,Southern Gentleman,Ayala/Addiel,11.20,0,1,2,2,2,1,
01/20/2017,9,Born to Run,Garcia/Alan,11.60,0,0,0,0,2,0,
01/20/2017,9,Cold Gone Hot,Velasquez/Cornelio,4.00,0,0,0,1,3,1,
01/20/2017,9,Catapult Jack,Franco/Manuel,1.95,0,2,1,2,4,1,
01/21/2017,1,Have Another,Fragoso/Pablo,2.20,1,1,2,2,2,1,
01/21/2017,1,Loves Shoe,Arroyo/Angel,2.35,0,-1,2,3,5,1,
01/21/2017,1,Romanologist,Luzzi/Michael,10.00,0,-1,1,3,4,0,
01/21/2017,1,Red Spark,Gallardo/Antonio,2.40,0,1,2,2,4,1,
01/21/2017,1,Meiser,Franco/Manuel,5.00,0,-1,1,2,5,0,
01/21/2017,1,Archimedes,Carmouche/Kendrick,27.75,0,-1,2,3,4,0,
01/21/2017,2,Sing for Beauty,Cancel/Eric,2.60,0,2,1,2,3,1,
01/21/2017,2,Sabrina Ballerina,Arroyo/Angel,10.70,0,0,2,4,5,1,
01/21/2017,2,Kiss the Flag,Garcia/Alan,21.80,0,0,0,0,2,0,
01/21/2017,2,Palladian Bridge,Franco/Manuel,1.25,1,2,1,2,5,1,
01/21/2017,2,Wildcat Belle,Carmouche/Kendrick,3.20,0,2,1,2,4,0,
01/21/2017,2,Daring Prospect,Ortiz/Jr./Irad,8.20,0,2,3,5,8,0,
01/21/2017,3,Flick of an Eye,Carmouche/Kendrick,1.25,1,1,0,2,4,1,
01/21/2017,3,Morethanawarning,Gazader/Rayan,17.10,0,0,1,1,1,0,
01/21/2017,3,Shakesperian Dream,Gallardo/Antonio,9.60,0,2,2,3,5,0,
01/21/2017,3,Kate Is a Ten,Garcia/Alan,6.50,0,0,0,0,1,0,
01/21/2017,3,Abounding Spirit,Arroyo/Angel,10.80,0,1,2,4,6,0,
01/21/2017,3,Loyal Heart,Brown/Dalton,41.50,0,0,0,0,0,1,
01/21/2017,3,Just Got Out,Franco/Manuel,1.75,0,2,2,2,5,1,
01/21/2017,4,Horoscope,Franco/Manuel,4.50,0,2,2,3,6,1,
01/21/2017,4,Sicilia Mike,Ortiz/Jr./Irad,2.40,0,2,2,4,8,0,
01/21/2017,4,Carthon,Gallardo/Antonio,3.90,0,1,1,3,5,0,
01/21/2017,4,Zonic,Carmouche/Kendrick,5.40,0,2,1,2,5,1,
01/21/2017,4,Til We Meet Again,Mendez/Kevin,36.75,0,2,0,0,2,0,
01/21/2017,4,Can You Diggit,Maragh/Rajiv,2.30,1,2,2,4,6,1,
01/21/2017,4,Promise the Sky,Luzzi/Michael,31.50,0,2,1,2,4,0,
01/21/2017,5,Prince Zurs,Gazader/Rayan,1.75,0,1,1,1,1,1,
01/21/2017,5,A. P. Cino,Franco/Manuel,1.70,0,2,3,4,6,1,
01/21/2017,5,Prophet's Cat,Gallardo/Antonio,11.50,0,1,1,2,4,1,
01/21/2017,5,Los Borrachos,Arroyo/Angel,1.55,1,0,2,3,6,0,
01/21/2017,6,Jet,Cancel/Eric,4.90,0,-1,1,3,4,0,
01/21/2017,6,He's Cheeky,Ortiz/Jr./Irad,2.50,1,0,1,3,7,1,
01/21/2017,6,Duettino,Garcia/Alan,20.80,0,0,0,0,1,0,
01/21/2017,6,Degrom,Gallardo/Antonio,7.70,0,0,1,2,4,0,
01/21/2017,6,Cause of the Royal,Carmouche/Kendrick,10.00,0,0,2,2,5,0,
01/21/2017,6,Goldenmeyer,Franco/Manuel,26.75,0,1,3,4,6,0,
01/21/2017,6,Mahalo John,Arroyo/Angel,2.65,0,2,1,2,6,1,
01/21/2017,6,Challenger,Velasquez/Cornelio,4.50,0,-1,1,2,4,1,
01/21/2017,7,Chico Grande,Ortiz/Jr./Irad,6.00,0,2,1,3,7,0,
01/21/2017,7,Benevolence,Cancel/Eric,5.20,0,1,1,2,4,1,
01/21/2017,7,Foreset,Carmouche/Kendrick,5.20,0,1,2,2,5,1,
01/21/2017,7,Down Town Kitty,Montanez/Rosario,125.75,0,0,1,2,4,0,
01/21/2017,7,Fratello Del Nord,Arroyo/Angel,4.00,0,2,1,3,6,0,
01/21/2017,7,Archer Hill,Flores/Jeremias,19.00,0,2,0,0,0,1,
01/21/2017,7,Bajan Summer,Gallardo/Antonio,17.70,0,1,1,2,4,0,
01/21/2017,7,Dr Luber's Kiss,Maragh/Rajiv,45.25,0,2,2,4,6,0,
01/21/2017,7,Sky Chaparral,Velasquez/Cornelio,1.75,1,1,2,2,4,0,
01/21/2017,7,Proletariat,Franco/Manuel,27.00,0,0,2,4,6,0,
01/21/2017,8,Ostrolenka,Franco/Manuel,7.50,0,1,1,3,5,0,
01/21/2017,8,Bond Vigilante,Garcia/Alan,2.00,1,2,0,0,0,1,
01/21/2017,8,Will Did It,Velasquez/Cornelio,6.00,0,2,2,2,4,0,
01/21/2017,8,Market Sentiment,Cancel/Eric,13.30,0,1,2,2,5,0,
01/21/2017,8,Jan's Reserve,Gryder/Aaron,10.80,0,1,0,1,2,0,
01/21/2017,8,Mills,Arroyo/Angel,18.20,0,1,1,2,6,0,
01/21/2017,8,Proven Commodity,Carmouche/Kendrick,27.50,0,1,2,3,5,0,
01/21/2017,8,Still Krz,Ortiz/Jr./Irad,4.90,0,2,1,2,6,1,
01/21/2017,8,Spartiatis,Maragh/Rajiv,4.20,0,1,2,3,6,1,
01/21/2017,9,Archie,Maragh/Rajiv,13.50,0,0,2,3,7,0,
01/21/2017,9,Afleet Martini,Gallardo/Antonio,10.60,0,2,1,1,4,0,
01/21/2017,9,Kick Off,Ortiz/Jr./Irad,1.95,1,1,2,2,7,1,
01/21/2017,9,Mister Monolo,Montanez/Rosario,6.60,0,1,1,1,4,0,
01/21/2017,9,General Bellamy,Carmouche/Kendrick,5.90,0,2,1,3,5,1,
01/21/2017,9,Luckybuck Syndrome,Gryder/Aaron,14.90,0,0,0,1,1,0,
01/21/2017,9,Ready Dancer,Franco/Manuel,2.05,0,1,0,2,5,1,
01/21/2017,9,Investigator,Arroyo/Angel,25.50,0,1,1,1,5,0,
01/22/2017,1,Lost Note,Brown/Dalton,5.60,0,2,1,1,0,0,
01/22/2017,1,Ridge,Franco/Manuel,15.70,0,-1,1,2,6,0,
01/22/2017,1,Third Son,Maragh/Rajiv,1.85,1,1,1,3,6,1,
01/22/2017,1,Chosen One Elijah,Diaz/Jr./Hector,5.60,0,1,2,3,4,1,
01/22/2017,1,Oh So Sinister,Arrieta/Francisco,51.50,0,0,0,1,2,0,
01/22/2017,1,Yummy Bear,Ortiz/Jr./Irad,2.60,0,0,2,3,7,1,
01/22/2017,1,Frontier Town,Carmouche/Kendrick,4.30,0,0,2,3,5,0,
01/22/2017,2,Show,Franco/Manuel,4.30,0,-1,1,1,5,0,
01/22/2017,2,Paid For,Simpson/Trevor,69.75,0,-1,1,1,1,0,
01/22/2017,2,Eighth Commandment,Cancel/Eric,9.70,0,0,1,2,4,0,
01/22/2017,2,Melodramatic Miss,Ortiz/Jose,0.95,1,2,2,3,5,1,
01/22/2017,2,Persky's Spirit,Diaz/Jr./Hector,9.10,0,2,2,4,5,1,
01/22/2017,2,Offlee Good,Ayala/Addiel,73.75,0,0,2,3,3,0,
01/22/2017,2,Overly Indulgent,Ortiz/Jr./Irad,3.80,0,0,3,4,7,0,
01/22/2017,2,Champagne Therapy,Montanez/Rosario,13.00,0,1,0,1,3,1,
01/22/2017,3,Snow Fighter,Franco/Manuel,3.50,0,0,1,1,5,0,
01/22/2017,3,Mark Twain,Gazader/Rayan,13.30,0,2,1,2,1,0,
01/22/2017,3,Motown Sound,Carmouche/Kendrick,3.25,0,2,1,2,4,1,
01/22/2017,3,Resolve,Garcia/Alan,25.75,0,0,1,1,1,0,
