Date,Race_Num,Track_Type,Weather,Dist,Condition,Track_Record,Final_Time,Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,H_Name,J_Name,Wgt,M/E,PP,Fin,Dist_Ahead,Odds,Fav,Comments,
14/11/2018,5,Dirt,Cloudy,1310,Fast,1:07.54,1:14.21,15Sep18,7,BEL,6,2,Curiousncuriouser,Ortiz/Jr./Irad,122,Lfb,1,5,2.5,1.40,Y,bumped_st+_weakened,
14/11/2018,5,Dirt,Cloudy,1310,Fast,1:07.54,1:14.21,14Oct18,7,BEL,4,7,Satin Sheets,Cohen/David,120,L,6,6,Last,2.90,N,chased_5-6w+_tired,
14/11/2018,6,Dirt,Cloudy,1980,Fast,1:47.00,1:54.76,20Oct18,10,BEL,3,5,Mr. Buff,Cohen/David,123,L,5,1,Head,1.65,Y,3-2w_1st_turn+_held_on,
14/11/2018,6,Dirt,Cloudy,1980,Fast,1:47.00,1:54.76,27Sep18,3,BEL,2,3,Point to Remember,Alvarado/Junior,120,L,3,2,3,1.90,N,rough_st+_missed,
14/11/2018,6,Dirt,Cloudy,1980,Fast,1:47.00,1:54.76,21Oct18,3,BEL,4,1,Hollywood Strike,Ortiz/Jose,121,Lb,1,3,0.75,13.20,N,tracked_2p+_kept_on,
14/11/2018,6,Dirt,Cloudy,1980,Fast,1:47.00,1:54.76,21Oct18,3,BEL,3,6,Sargeant Drive,Velazquez/John,120,Lb,6,4,5.25,3.00,N,3w_1st_turn+_wknd_late,
14/11/2018,6,Dirt,Cloudy,1980,Fast,1:47.00,1:54.76,21Oct18,3,BEL,2,2,Storm Prophet,Castellano/Javier,121,Lb,2,5,5.75,6.00,N,5w_upper+_weakened,
14/11/2018,6,Dirt,Cloudy,1980,Fast,1:47.00,1:54.76,4Nov18,3,LRL,5,4,Unpredictable,Panell/Dyn,121,Lbf,4,6,Last,83.50,N,broke_out+_bumped_st,
14/11/2018,7,Dirt,Cloudy,1310,Fast,1:07.54,1:12.37,18Oct18,9,BEL,3,10,Royal Asset,Rosario/Joel,120,Lb,4,1,3,4.60,N,5-6w_uppr+_edged_away,
14/11/2018,7,Dirt,Cloudy,1310,Fast,1:07.54,1:12.37,12Oct18,3,BEL,3,15,Tribecca,Franco/Manuel,120,Lb,6,2,0.5,4.00,N,6w_upper+_mild_kick,
14/11/2018,7,Dirt,Cloudy,1310,Fast,1:07.54,1:12.37,28Sep18,8,BEL,1,13,Benevolence,Cancel/Eric,122,L,5,3,7.75,4.00,N,chased_4-5w+_ran_on,
14/11/2018,7,Dirt,Cloudy,1310,Fast,1:07.54,1:12.37,19Sep18,6,BEL,4,8,Wicked Macho,Maragh/Rajiv,122,Lf,2,4,0.5,20.40,N,chased_2-3w+_tired,
14/11/2018,7,Dirt,Cloudy,1310,Fast,1:07.54,1:12.37,17Oct18,6,BEL,1,16,Five Star Bunt,Ortiz/Jr./Irad,120,L,7,5,0.5,2.65,Y,bobbled_st+_tired,
14/11/2018,7,Dirt,Cloudy,1310,Fast,1:07.54,1:12.37,26Oct18,4,BEL,3,9,Ethan Hunt,Saez/Luis,122,Lb,3,6,5.75,10.60,N,3-2w_pursuit+_tired,
14/11/2018,7,Dirt,Cloudy,1310,Fast,1:07.54,1:12.37,18Oct18,8,BEL,6,1,Shiraz,Castellano/Javier,122,Lb,1,7,Last,3.70,N,coaxed_2p+_tired,
14/11/2018,8,Dirt,Cloudy,1540,Fast,1:20.04,1:29.72,20Aug18,2,SAR,7,1,Stay Good,Castellano/Javier,122,Lb,1,1,Neck,0.95,Y,dueled_2p+_gamely,
14/11/2018,8,Dirt,Cloudy,1540,Fast,1:20.04,1:29.72,18Oct18,9,LRL,11,6,Lovely Escort,Cancel/Eric,122,L,6,2,1.5,5.60,N,dueled_4-3w+_repelled,
14/11/2018,8,Dirt,Cloudy,1540,Fast,1:20.04,1:29.72,25Oct18,1,BEL,6,3,First Dawn,Hernandez/Harry,124,L,3,3,6.25,8.90,N,3w_upper+_mild_kick,
14/11/2018,8,Dirt,Cloudy,1540,Fast,1:20.04,1:29.72,28May18,5,BEL,9,2,Sweet Breeze,Diaz/Jr./Hector,122,Lfb,2,4,7.25,41.00,N,4-5w_uppr+_weakened,
14/11/2018,8,Dirt,Cloudy,1540,Fast,1:20.04,1:29.72,25Oct18,1,BEL,7,8,Reyana Reya Dreams,Brown/Dalton,122,L,8,5,6.25,43.00,N,3w_uppr+_by_tired_foes,
14/11/2018,8,Dirt,Cloudy,1540,Fast,1:20.04,1:29.72,FR,FR,FR,FR,4,Our Marikka,Gutierrez/Reylu,117,f,4,6,22.5,20.20,N,bumped_st+_tired,
14/11/2018,8,Dirt,Cloudy,1540,Fast,1:20.04,1:29.72,25Oct18,1,BEL,5,5,Wild With Style,Reyes/Luis,124,fb,5,7,24.75,11.10,N,brush_gate+_no_impact,
14/11/2018,8,Dirt,Cloudy,1540,Fast,1:20.04,1:29.72,13Jun18,9,BEL,8,7,Simmering Miss,Alvarado/Junior,122,L,7,8,Last,2.95,N,awkward_st+_eased,
15/11/2018,1,Dirt,Snowing,1210,Fast,1:02.60,1:08.48,11Oct18,6,BEL,3,2,Mary's Girl,Cohen/David,121,L,2,1,1,1.65,N,dueled_ins+_edged_away,
15/11/2018,1,Dirt,Snowing,1210,Fast,1:02.60,1:08.48,FR,FR,FR,FR,1,Anydayisherday,Reyes/Luis,121,Lf,1,2,3.25,15.20,N,4w_1/4+_shied+mild_bid,
15/11/2018,1,Dirt,Snowing,1210,Fast,1:02.60,1:08.48,24Oct18,5,BEL,6,4,Traci's Girl,Rosario/Joel,121,L,4,3,9.75,0.55,Y,dueled_2p+_wknd_late,
15/11/2018,1,Dirt,Snowing,1210,Fast,1:02.60,1:08.48,FR,FR,FR,FR,3,Mats Checkride,Gutierrez/Reylu,116,L,3,4,Last,7.40,N,chased_2-3w+_outrun,
15/11/2018,2,Dirt,Snowing,1760,Fast,1:32.40,1:39.39,6Oct18,3,KEE,8,1,Maimo,Ortiz/Jr./Irad,120,Lfb,1,1,2.25,2.50,N,4-5w_uppr+_edged_away,
15/11/2018,2,Dirt,Snowing,1760,Fast,1:32.40,1:39.39,26Oct18,9,BEL,2,7,Double Deep,Franco/Manuel,120,Lb,4,2,0.5,3.95,N,5w_upper+_ran_on,
15/11/2018,2,Dirt,Snowing,1760,Fast,1:32.40,1:39.39,12Oct18,4,BEL,1,10,Proximate to Power,Saez/Luis,122,Lb,6,3,2.5,12.60,N,2-3w_uppr+_kept_on,
15/11/2018,2,Dirt,Snowing,1760,Fast,1:32.40,1:39.39,19Oct18,9,BEL,4,3,Coltandmississippi,Lezcano/Jose,122,L,2,4,4.25,2.20,Y,lunge+_lost_iron_start,
15/11/2018,2,Dirt,Snowing,1760,Fast,1:32.40,1:39.39,28Oct18,8,LRL,4,5,Accolade,Castellano/Javier,122,L,3,5,18.5,6.20,N,6-7w_uppr+_weakened,
15/11/2018,2,Dirt,Snowing,1760,Fast,1:32.40,1:39.39,26Oct18,9,BEL,7,11,Four Knights,Cancel/Eric,122,L,7,6,12.5,7.80,N,chased_4-5w+_tired,
15/11/2018,2,Dirt,Snowing,1760,Fast,1:32.40,1:39.39,19Oct18,9,BEL,9,8,Hills Pond,Ortiz/Jose,120,Lb,5,7,Last,13.00,N,chased_4-5w+_tired,
15/11/2018,3,Dirt,Snowing,1760,Fast,1:32.40,1:40.15,20Oct18,1,BEL,3,4,Southern King,Rosario/Joel,121,L,4,1,0.75,3.45,N,4-5w_1/4+up_last_jumps,
15/11/2018,3,Dirt,Snowing,1760,Fast,1:32.40,1:40.15,29Sep18,1,BEL,3,5,Woodbury,Ortiz/Jose,121,Lb,5,2,4.5,2.45,Y,in_hand_2p+_caught_lte,
15/11/2018,3,Dirt,Snowing,1760,Fast,1:32.40,1:40.15,26Oct18,3,BEL,4,1,Wild Boar,Lezcano/Jose,121,L,1,3,13.5,4.70,N,3w_upper+_wknd_late,
15/11/2018,3,Dirt,Snowing,1760,Fast,1:32.40,1:40.15,FR,FR,FR,FR,3,Poker Game,Ortiz/Jr./Irad,121,L,3,4,12.5,10.40,N,chased_ins+_by_tired,
15/11/2018,3,Dirt,Snowing,1760,Fast,1:32.40,1:40.15,25Oct18,5,BEL,3,6,Klickitat,Cohen/David,121,--,6,5,0.75,2.75,N,bobbled+_bumped_st,
15/11/2018,3,Dirt,Snowing,1760,Fast,1:32.40,1:40.15,8Aug18,5,SAR,9,2,Taptaptap,Franco/Manuel,121,Lfb,2,6,Last,5.60,N,3-4w_in_aim+_faltered,
15/11/2018,4,Dirt,Snowing,1310,Fast,1:07.54,1:14.56,6Aug18,4,SAR,7,8,My Victoria Rose,Alvarado/Junior,124,Lb,4,1,2.75,0.70,Y,3-2w_uppr+_geared_down,
15/11/2018,4,Dirt,Snowing,1310,Fast,1:07.54,1:14.56,8Oct18,4,BEL,6,9,Bourbon High,Jimenez/Samuel,124,Lb,5,2,3.5,18.30,N,4w_upper+_ran_on,
15/11/2018,4,Dirt,Snowing,1310,Fast,1:07.54,1:14.56,30Aug18,5,SAR,2,2,Fiveinthemorning,Cohen/David,124,Lb,2,3,4.5,5.10,N,5w_upper+_wknd_late,
15/11/2018,4,Dirt,Snowing,1310,Fast,1:07.54,1:14.56,26Sep18,2,BEL,2,1,Unparalleled,Saez/Luis,124,Lf,1,4,Nose,2.75,N,vied_w/_quartet+_wknd,
15/11/2018,4,Dirt,Snowing,1310,Fast,1:07.54,1:14.56,14Oct18,9,BEL,4,3,Catania Rose,Diaz/Jr./Hector,126,Lb,3,5,17.5,22.70,N,chased_4-5w+_tired,
15/11/2018,4,Dirt,Snowing,1310,Fast,1:07.54,1:14.56,5Oct18,9,BEL,4,11,Seattle Frost,Luzzi/Michael,124,Lb,7,6,0.5,10.90,N,vied_5-4w+_tired,
15/11/2018,4,Dirt,Snowing,1310,Fast,1:07.54,1:14.56,25Mar18,4,AQU,7,10,Girlie's Dream,Boulanger/Brandon,124,Lb,6,7,Last,80.75,N,4w_upper+_trailed,
15/11/2018,5,Dirt,Snowing,1540,Fast,1:20.04,1:28.08,28Oct18,3,BEL,1,2,Joe's Smokin Gun,Franco/Manuel,122,Lb,2,1,1.25,4.70,N,5w_uppr+_closed_well,
15/11/2018,5,Dirt,Snowing,1540,Fast,1:20.04,1:28.08,14Oct18,2,BEL,5,6,Infield Is In,Alvarado/Junior,120,L,6,2,0.5,2.20,Y,prompted_3-4w+_up_2nd,
15/11/2018,5,Dirt,Snowing,1540,Fast,1:20.04,1:28.08,7Sep18,1,BEL,6,5,Ragnar Lothbrok,Cohen/David,122,L,5,3,7.25,4.50,N,in_hand_2-3w+_caught,
15/11/2018,5,Dirt,Snowing,1540,Fast,1:20.04,1:28.08,21Oct18,7,BEL,4,1,Altesino,Gutierrez/Reylu,117,Lb,1,4,4.5,5.30,N,off_beat_slw+_by_tired,
15/11/2018,5,Dirt,Snowing,1540,Fast,1:20.04,1:28.08,22Sep18,5,BEL,1,3,My Mr. Wonderful,Saez/Luis,122,Lb,3,5,8.75,2.80,N,chased_2p+_tired,
15/11/2018,5,Dirt,Snowing,1540,Fast,1:20.04,1:28.08,30Sep18,3,BEL,4,4,Flipped,Davis/Dylan,122,Lb,4,6,Last,8.30,N,chased_4-5w+_tired,
15/11/2018,6,Dirt,Snowing,1760,Fast,1:32.40,1:43.79,21Oct18,2,BEL,2,8,Merger Arbitrage,Castellano/Javier,126,L,4,1,4.75,1.55,N,chased_4-3w+_drew_clr,
15/11/2018,6,Dirt,Snowing,1760,Fast,1:32.40,1:43.79,12Apr18,6,AQU,7,4,Cadeau de Paix,Gutierrez/Reylu,118,L,3,2,3.25,6.30,N,2w_1/4+_led+_2nd_best,
15/11/2018,6,Dirt,Snowing,1760,Fast,1:32.40,1:43.79,FR,FR,FR,FR,3,Azm,Ortiz/Jr./Irad,123,L,2,3,1.5,1.30,Y,stumbled_st+_improved,
15/11/2018,6,Dirt,Snowing,1760,Fast,1:32.40,1:43.79,21Oct18,2,BEL,3,1,Grayjavu,Cohen/David,123,L,1,4,Last,3.30,N,in_hand_2p+_weakened,
16/11/2018,1,Dirt,Cloudy,1760,(Sealed),1:32.40,1:40.20,5Oct18,6,BEL,2,2,Allured,Ortiz/Jr./Irad,123,L,2,1,3.5,0.50,Y,3-4w_uppr+_edged_clear,
16/11/2018,1,Dirt,Cloudy,1760,(Sealed),1:32.40,1:40.20,3Mar18,11,GP,4,1,Personal Time,Rosario/Joel,123,L,1,2,1.5,3.80,N,3w_upper+_ran_on,
16/11/2018,1,Dirt,Cloudy,1760,(Sealed),1:32.40,1:40.20,30Sep18,1,BEL,2,5,Rucksack,Franco/Manuel,123,Lf,5,3,4.75,4.60,N,in_hand_3-2w+_wknd_lte,
16/11/2018,1,Dirt,Cloudy,1760,(Sealed),1:32.40,1:40.20,FR,FR,FR,FR,4,Replicator,Castellano/Javier,123,L,4,4,17.25,7.10,N,steady_st+_no_impact,
16/11/2018,1,Dirt,Cloudy,1760,(Sealed),1:32.40,1:40.20,28Oct18,9,BEL,5,3,Bold Gem,Cancel/Eric,123,Lf,3,5,Last,37.25,N,keen_early_5w+_tired,
16/11/2018,2,Dirt,Cloudy,1760,(Sealed),1:32.40,1:39.78,12Oct18,1,KEE,5,4,Ironclad,Franco/Manuel,123,L,2,1,0.5,1.05,Y,dueled_5-4w+_held_safe,
16/11/2018,2,Dirt,Cloudy,1760,(Sealed),1:32.40,1:39.78,11Oct18,9,BEL,1,8,Poshsky,Rodriguez/Castro/Luis,123,Lfb,4,2,4.25,3.50,N,5w_uppr+_rebuffed,
16/11/2018,2,Dirt,Cloudy,1760,(Sealed),1:32.40,1:39.78,11Oct18,4,BEL,5,7,Top of the Page,Cohen/David,123,L,3,3,16.75,4.70,N,dueled_4-3w+_wknd_late,
16/11/2018,2,Dirt,Cloudy,1760,(Sealed),1:32.40,1:39.78,6Oct18,4,BEL,6,1,Zinger,Ortiz/Jr./Irad,125,Lb,1,4,Last,2.20,N,chased_2p+_trailed,
16/11/2018,3,Dirt,Cloudy,1760,(Sealed),1:32.40,1:40.94,5Oct18,6,BEL,4,5,Domain,Lezcano/Jose,123,Lb,5,1,0.75,0.25,Y,4-5w_uppr+_held_safe,
16/11/2018,3,Dirt,Cloudy,1760,(Sealed),1:32.40,1:40.94,FR,FR,FR,FR,3,Alrahaal,Saez/Luis,123,Lb,3,2,5.75,4.60,N,lunged_st+_fought_on,
16/11/2018,3,Dirt,Cloudy,1760,(Sealed),1:32.40,1:40.94,4Nov18,1,AQU,2,2,Support Our Cause,Rodriguez/Castro/Luis,123,Lb,2,3,2.75,7.70,N,dueled_3-2w+_weakened,
16/11/2018,3,Dirt,Cloudy,1760,(Sealed),1:32.40,1:40.94,16Mar18,9,AQU,3,4,Pragmatist,Franco/Manuel,123,Lb,4,4,8.75,17.50,N,chased_4w+_weakened,
16/11/2018,3,Dirt,Cloudy,1760,(Sealed),1:32.40,1:40.94,14Oct18,3,BEL,5,1,Huracan,Cancel/Eric,126,fb,1,5,13.75,27.25,N,chased_2-3w+_tired,
16/11/2018,3,Dirt,Cloudy,1760,(Sealed),1:32.40,1:40.94,FR,FR,FR,FR,6,Won the Byng,Boulanger/Brandon,123,--,6,6,Last,56.75,N,brush_gate+_overland,
16/11/2018,4,Dirt,Cloudy,1540,(Sealed),1:20.04,1:28.73,11Oct18,1,BEL,4,5,Quietude,Davis/Dylan,121,Lfb,5,1,0.75,12.40,N,vied_4-5w+_held_safe,
16/11/2018,4,Dirt,Cloudy,1540,(Sealed),1:20.04,1:28.73,2Sep18,6,SAR,3,4,It's a Lovely Day,Castellano/Javier,121,L,4,2,2,0.75,Y,5w_upper+_not_enough,
16/11/2018,4,Dirt,Cloudy,1540,(Sealed),1:20.04,1:28.73,3Oct18,6,BEL,4,3,Pendolino,Franco/Manuel,121,L,3,3,3.25,6.10,N,vied_w/_trio+_mild_bid,
16/11/2018,4,Dirt,Cloudy,1540,(Sealed),1:20.04,1:28.73,28Oct18,2,BEL,6,2,Margie Cat,Cancel/Eric,121,L,2,4,1.25,8.80,N,7w_upper+_mild_bid,
16/11/2018,4,Dirt,Cloudy,1540,(Sealed),1:20.04,1:28.73,11Oct18,1,BEL,3,6,Devil's Flair,Gutierrez/Reylu,116,L,6,5,1.5,11.20,N,vied_w/_trio+_weakened,
16/11/2018,4,Dirt,Cloudy,1540,(Sealed),1:20.04,1:28.73,24Oct18,4,BEL,3,1,Mimic,Reyes/Luis,121,L,1,6,1.5,26.25,N,3-4w_uppr+_weakened,
16/11/2018,4,Dirt,Cloudy,1540,(Sealed),1:20.04,1:28.73,24Oct18,4,BEL,2,7,Rose of Dublin,Lezcano/Jose,121,Lf,7,7,Last,4.20,N,chased_4-5w+_tired,
16/11/2018,5,Dirt,Cloudy,1760,(Sealed),1:32.40,1:40.74,25Oct18,7,BEL,11,5,Miss Loyalty,Hernandez/Harry,122,L,5,1,6,2.05,Y,4w_upper+_drew_clear,
16/11/2018,5,Dirt,Cloudy,1760,(Sealed),1:32.40,1:40.74,2Nov18,10,AQU,4,4,Formal Event,Davis/Dylan,120,Lb,4,2,7,3.60,N,5w_upper+_2nd_best,
16/11/2018,5,Dirt,Cloudy,1760,(Sealed),1:32.40,1:40.74,7Oct18,4,BEL,3,2,Emerald Quality,Fragoso/Pablo,123,Lb,2,3,3,2.95,N,3w_upper+_improved,
16/11/2018,5,Dirt,Cloudy,1760,(Sealed),1:32.40,1:40.74,25Oct18,7,BEL,8,1,Sophie Germain,Gutierrez/Reylu,118,L,1,4,4.25,5.00,N,in_hand_2p+_tired,
16/11/2018,5,Dirt,Cloudy,1760,(Sealed),1:32.40,1:40.74,2Nov18,10,AQU,9,6,You Promise,Boulanger/Brandon,125,L,6,5,28.25,24.75,N,coaxed_6-5w+_tired,
16/11/2018,5,Dirt,Cloudy,1760,(Sealed),1:32.40,1:40.74,2Nov18,10,AQU,6,3,Scripted,Cancel/Eric,120,Lb,3,6,Last,4.10,N,brief_speed_3p+_eased,
16/11/2018,6,Dirt,Cloudy,1760,(Sealed),1:32.40,1:42.04,28Sep18,6,BEL,4,2B,Indexation,Castellano/Javier,121,L,6,1,2.5,0.55,Y,2w_1/4p+_edged_clear,
16/11/2018,6,Dirt,Cloudy,1760,(Sealed),1:32.40,1:42.04,3Nov18,1,AQU,6,14,Whyisshesoolucky,Diaz/Jr./Hector,121,L,5,2,4.75,18.80,N,brush_gate+_mild_bid,
16/11/2018,6,Dirt,Cloudy,1760,(Sealed),1:32.40,1:42.04,FR,FR,FR,FR,3,Miss Marilyn,Lezcano/Jose,121,L,1,3,1,12.90,N,awkward_st+_weakened,
16/11/2018,6,Dirt,Cloudy,1760,(Sealed),1:32.40,1:42.04,11Oct18,1,LRL,3,1A,Dizzy,Reyes/Luis,121,Lb,7,4,20.5,10.80,N,3w_upper+_weakened,
16/11/2018,6,Dirt,Cloudy,1760,(Sealed),1:32.40,1:42.04,FR,FR,FR,FR,5,Delta's Kingdom,Velazquez/John,121,L,2,5,10.25,7.60,N,coaxed_4-5w+_faltered,
16/11/2018,6,Dirt,Cloudy,1760,(Sealed),1:32.40,1:42.04,8Oct18,2,BEL,3,6,Eternally,Saez/Luis,121,L,3,6,Neck,5.30,N,bumped_st+_eased,
16/11/2018,6,Dirt,Cloudy,1760,(Sealed),1:32.40,1:42.04,FR,FR,FR,FR,13,Shall We Dance,Cancel/Eric,121,L,4,7,Last,11.00,N,broke_in_st+_eased,
16/11/2018,7,Dirt,Cloudy,1310,(Sealed),1:07.54,1:12.12,20Oct18,2,BEL,7,13,Palladian Bridge,Franco/Manuel,122,Lf,5,1,Neck,2.90,N,3w_uppr+_up_last_jumps,
16/11/2018,7,Dirt,Cloudy,1310,(Sealed),1:07.54,1:12.12,6Oct18,5,BEL,3,15,Bluegrass Jamboree,Lezcano/Jose,122,L,7,2,2.75,7.80,N,5w_1/4+_led+_caught,
16/11/2018,7,Dirt,Cloudy,1310,(Sealed),1:07.54,1:12.12,31Aug18,8,SAR,3,12,Naples Princess,Alvarado/Junior,122,La,4,3,1.75,2.50,Y,shied_st+_kept_on,
16/11/2018,7,Dirt,Cloudy,1310,(Sealed),1:07.54,1:12.12,6Oct18,5,BEL,4,14,Wisconsin Night,Ortiz/Jr./Irad,122,L,6,4,8.25,5.20,N,prompted+led+_wknd_lte,
16/11/2018,7,Dirt,Cloudy,1310,(Sealed),1:07.54,1:12.12,20Sep18,9,BEL,8,11,Cosita Mia,Saez/Luis,122,L,3,5,0.5,14.20,N,veered_out_st+_tired,
16/11/2018,7,Dirt,Cloudy,1310,(Sealed),1:07.54,1:12.12,10Oct18,5,KEE,8,6,Dancing All Night,Gutierrez/Reylu,117,Lb,1,6,4.5,3.25,N,coaxed_inside+_tired,
16/11/2018,7,Dirt,Cloudy,1310,(Sealed),1:07.54,1:12.12,8Oct18,7,BEL,7,9,Transaction Tax,Rosario/Joel,124,Lf,2,7,Last,11.40,N,brush_gate+_tired,
16/11/2018,8,Dirt,Cloudy,1760,(Sealed),1:32.40,1:39.45,20Oct18,11,BEL,4,7,Out of Orbit,Saez/Luis,120,Lb,5,1,2.25,1.85,N,5w_upper+_inched_away,
16/11/2018,8,Dirt,Cloudy,1760,(Sealed),1:32.40,1:39.45,13Oct18,9,LRL,7,8,Cool as You Like,Velazquez/John,123,Lfb,6,2,2.25,3.65,N,in_hand_5-4w+_ran_on,
16/11/2018,8,Dirt,Cloudy,1760,(Sealed),1:32.40,1:39.45,9Nov18,5,AQU,1,1,My Won Love,Franco/Manuel,125,Lb,1,3,4.5,1.50,Y,6-7w_upper+_wknd_late,
16/11/2018,8,Dirt,Cloudy,1760,(Sealed),1:32.40,1:39.45,3Nov18,4,AQU,5,5,Peaches and Spice,Cancel/Eric,125,L,3,4,18.25,12.10,N,5w_upper+_improved,
16/11/2018,8,Dirt,Cloudy,1760,(Sealed),1:32.40,1:39.45,15Jul18,8,BEL,3,2,Peril,Cohen/David,122,Lb,2,5,6.5,6.40,N,5w_upper+_tired,
16/11/2018,8,Dirt,Cloudy,1760,(Sealed),1:32.40,1:39.45,7Nov18,8,AQU,6,6,Sundance Joy,Gutierrez/Reylu,115,Lb,4,6,Last,49.00,N,coaxed_3-2w+_tired,
16/11/2018,9,Dirt,Cloudy,1310,(Sealed),1:07.54,1:13.63,15Sep18,4,BEL,3,13,Cathy Naz,Gutierrez/Reylu,115,L,7,1,Nose,5.60,N,5w_uppr+_up_last_jumps,
16/11/2018,9,Dirt,Cloudy,1310,(Sealed),1:07.54,1:13.63,11Nov18,4,AQU,5,9,Votre Coeur,Velazquez/John,122,Lf,6,2,1.75,5.30,N,6w_1/4+led_late+nailed,
16/11/2018,9,Dirt,Cloudy,1310,(Sealed),1:07.54,1:13.63,26Oct18,5,LRL,1,6,Salt Pond,Reyes/Luis,122,Lfb,4,3,0.5,3.40,Y,5w_uppr+_outfinished,
16/11/2018,9,Dirt,Cloudy,1310,(Sealed),1:07.54,1:13.63,19Oct18,1,BEL,1,14,Parlapiano,Ortiz/Jr./Irad,122,L,8,4,3,4.40,N,8w_uppr+_outkicked,
16/11/2018,9,Dirt,Cloudy,1310,(Sealed),1:07.54,1:13.63,28Jul18,4,SAR,6,7,Trouble for Skylar,Saez/Luis,120,L,5,5,0.5,9.50,N,chased_3-2w+_wknd_late,
16/11/2018,9,Dirt,Cloudy,1310,(Sealed),1:07.54,1:13.63,21Oct18,6,BEL,5,4,Tiz Priceless,Rosario/Joel,120,L,2,6,5,4.70,N,bumped_st+_no_rally,
16/11/2018,9,Dirt,Cloudy,1310,(Sealed),1:07.54,1:13.63,21Oct18,6,BEL,4,5,Forever Daisy,Cancel/Eric,120,Lb,3,7,3,7.10,N,tossed_head+_lunge_st,
16/11/2018,9,Dirt,Cloudy,1310,(Sealed),1:07.54,1:13.63,29Jul18,3,SAR,6,1,Jo Jo's Candy,Cohen/David,122,--,1,8,Last,11.00,N,broke_out_st+_tired,
17/11/2018,1,Dirt,Cloudy,1760,Good,1:32.40,1:38.85,8Oct18,8,BEL,4,5,Sparty Boy,Ortiz/Jr./Irad,123,L,5,1,11.5,1.90,Y,4w_uppr+_went_clear,
17/11/2018,1,Dirt,Cloudy,1760,Good,1:32.40,1:38.85,9Nov18,9,AQU,4,1,No Distortion,Cohen/David,119,Lb,1,2,3.25,3.10,N,dueled_3-2w+_wknd_late,
17/11/2018,1,Dirt,Cloudy,1760,Good,1:32.40,1:38.85,19Oct18,3,BEL,5,2,Becker's Galaxy,Saez/Luis,119,Lb,2,3,2.75,5.70,N,dueled_4-3w+_weakened,
17/11/2018,1,Dirt,Cloudy,1760,Good,1:32.40,1:38.85,8Oct18,8,BEL,3,4,Marriage Fever,Rosario/Joel,121,L,4,4,3.5,4.90,N,lunge_st+_5w_at_3/8p,
17/11/2018,1,Dirt,Cloudy,1760,Good,1:32.40,1:38.85,14Nov18,2,AQU,3,6,Toohottoevenspeak,Luzzi/Michael,119,Lb,6,5,9,21.20,N,5w_upper+_tired,
17/11/2018,1,Dirt,Cloudy,1760,Good,1:32.40,1:38.85,28Sep18,3,BEL,6,3,Old Upstart,Fragoso/Pablo,119,Lb,3,6,Last,3.10,N,coaxed_2-3w+_tired,
17/11/2018,2,Dirt,Cloudy,1310,Good,1:07.54,1:12.48,18Oct18,6,BEL,2,6,Fuel the Bern,Saez/Luis,120,L,3,1,6.75,1.15,Y,3-4w_upper+_drew_clear,
17/11/2018,2,Dirt,Cloudy,1310,Good,1:07.54,1:12.48,28Oct18,7,LRL,6,7,Fled,Diaz/Jr./Hector,122,Lf,4,2,1.5,12.00,N,bumped_st+_kept_on,
17/11/2018,2,Dirt,Cloudy,1310,Good,1:07.54,1:12.48,28Sep18,6,CT,4,10,Special Story,Hernandez/Harry,120,Lb,5,3,0.75,19.70,N,bumped_st+_belatedly,
17/11/2018,2,Dirt,Cloudy,1310,Good,1:07.54,1:12.48,12Oct18,10,KEE,9,5,Dragon Moon,Ortiz/Jr./Irad,120,L,2,4,4.5,4.70,N,bmp_after_st+_weakened,
17/11/2018,2,Dirt,Cloudy,1310,Good,1:07.54,1:12.48,18Oct18,6,BEL,5,4,Baseline,Gutierrez/Reylu,115,Lb,1,5,11,2.55,N,2w_1/4p+_tired,
17/11/2018,2,Dirt,Cloudy,1310,Good,1:07.54,1:12.48,17Oct18,3,BEL,3,11,Blinded Vision,Franco/Manuel,120,Lb,6,6,Last,5.30,N,bobbled_st+_faltered,
17/11/2018,3,Dirt,Cloudy,1760,Good,1:32.40,1:40.02,20Oct18,2,BEL,2,3,Satisfy,Alvarado/Junior,121,L,2,1,1.75,0.85,Y,in_hand_2p+_drew_clear,
17/11/2018,3,Dirt,Cloudy,1760,Good,1:32.40,1:40.02,25Aug17,3,SAR,1,4,Sunset Ridge,Ortiz/Jose,121,L,3,2,2.5,1.25,N,4w_uppr+_second_best,
17/11/2018,3,Dirt,Cloudy,1760,Good,1:32.40,1:40.02,20Oct18,9,BEL,3,5,Tiznow's Smile,Rosario/Joel,121,L,4,3,8.5,5.10,N,4-5w_upper+_ran_on,
17/11/2018,3,Dirt,Cloudy,1760,Good,1:32.40,1:40.02,15Aug18,3,SAR,5,1,Posse Needed,Ortiz/Jr./Irad,123,Lb,1,4,Last,16.90,N,trailed_throughout,
17/11/2018,4,Dirt,Cloudy,1310,Good,1:07.54,1:11.84,1Jun18,2,BEL,2,9,Le General,Franco/Manuel,119,Lf,8,1,6.75,0.45,Y,2w_1/4p+_drew_clear,
17/11/2018,4,Dirt,Cloudy,1310,Good,1:07.54,1:11.84,FR,FR,FR,FR,1,Blindwillie McTell,Ortiz/Jose,119,L,1,2,6,19.40,N,4w_uppr+_second_best,
