DATE:01/01/2017,
Race Num:1,Track Type:Inner,Weather:Clear,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:14.18,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
24Feb18,7,AQU,2,5,Out of Orbit,Rocco/Jr./Joseph,120,L,3,5 & Last,2.15,N,chased_4-3w+_weakened,
Race Num:7,Track Type:Dirt,Weather:Cloudy,Dist:1430,Condition:Good,Track Record:1:14.35,Final Time:1:16.82,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
25Feb18,1,AQU,1,1A,DQ-Son of Mine,Navarro/Joshua,123,Lb,2,1 & Head,0.60,Y,2w+out_late+herd_foe,
3Mar18,6,AQU,3,8,Professor Snape,Bravo/Joe,123,Lb,6,2 & 7.75,3.30,N,3w+came_back+herded,
15Feb18,2,AQU,2,1,Lucky Town,Alvarado/Junior,123,Lb,1,3 & 2,0.60,Y,ins+took_back_1/2+4w,
10Feb18,7,AQU,2,5,Holland Road,Carmouche/Kendrick,123,Lbf,4,4 & 2.5,4.60,N,2w+ask_5/16+5w_1/8pl,
3Mar18,6,AQU,6,4,Sicilia Mike,Davis/Dylan,120,Lb,3,5 & 2.5,6.70,N,to_2p_1/2+_empty,
3Mar18,6,AQU,5,7,Set the Trappe,Diaz/Jr./Hector,120,Lf,5,6 & Last,33.00,N,3w_turn+_6w_down_lane,
Race Num:8,Track Type:Dirt,Weather:Cloudy,Dist:1430,Condition:Good,Track Record:1:14.35,Final Time:1:16.42,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
23Mar18,8,AQU,4,4,Mighty Zealous,Lopez/Paco,118,Lb,4,1 & Nose,10.50,N,bobbled_st+_gamely,
19Feb18,8,AQU,3,6,Tribecca,Carmouche/Kendrick,118,Lb,6,2 & 4.75,2.10,Y,coaxed_3-2w+_nailed,
9Mar18,8,AQU,8,5,Giantinthemoonlite,Davis/Dylan,118,Lb,5,3 & 4,17.50,N,5w_upper+_ran_on,
3Feb18,7,AQU,3,2,Bavaro,Alvarado/Junior,118,Lf,2,4 & 3.75,4.70,N,bumped_st+_weakened,
9Mar18,8,AQU,5,1,Mission Command,Franco/Manuel,120,L,1,5 & 4.5,2.75,N,5-6w_upper+_tired,
19Feb18,8,AQU,5,3,Foreset,McCarthy/Trevor,118,Lb,3,6 & Last,2.40,N,3w_upper+_tired,
Race Num:9,Track Type:Dirt,Weather:Rainy,Dist:1760,Condition:Good,Track Record:1:32.40,Final Time:1:38.52,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
24Feb18,1,AQU,1,6,Woundwithhereyes,Alvarado/Junior,121,Lb,4,1 & 2.5,1.70,Y,2w+7w_angle_5/161/8,
27Jan18,1,AQU,4,5,Anna Rae,McCarthy/Trevor,118,Lb,3,2 & 1,2.40,N,3w+ask_3/8+45w+flat,
11Mar18,3,AQU,3,1A,Spinyatta,Carmouche/Kendrick,118,Lb,7,3 & 1.5,10.30,N,2w+collared_near_1/16,
11Mar18,3,AQU,2,2,Special Risk,Hernandez/Rafael,124,L,1,4 & 0.75,3.85,N,rail_to_1/4+_weakened,
23Feb18,1,AQU,3,4,B Three,Diaz/Jr./Hector,121,Lb,2,5 & 10,12.20,N,2w+drive_3/8+gave_way,
23Feb18,1,AQU,6,8,Preziosa,Reyes/Luis,118,Lb,6,6 & 3.25,55.75,N,4-5w_/2+6p_1/8+no_bids,
11Mar18,3,AQU,4,7,This Bird Can Sing,Davis/Dylan,118,Lbf,5,7 & Last,5.70,N,4w_turn+6w_into_lane,
DATE:31/03/2018,
Race Num:1,Track Type:Dirt,Weather:Clear,Dist:1540,Condition:Fast,Track Record:1:20.04,Final Time:1:24.13,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
23Feb18,3,AQU,1,5,Christmas Sky,Arroyo/Angel,124,L,4,1 & 1.5,0.40,Y,3w_upper+_inched_away,
8Feb18,5,AQU,1,4,Clairvoyant Lady,Franco/Manuel,116,Lb,3,2 & 3.75,5.20,N,pressed_4-3w+_2nd_best,
9Mar18,2,AQU,4,1,Decorator Jenn,Alvarado/Junior,124,Lf,1,3 & 3,4.60,N,chased_2p+_wknd_late,
18Feb18,2,AQU,3,3,She's So Fine,Hernandez/Rafael,124,Lb,2,4 & Last,5.40,N,trailed_throughout,
Race Num:2,Track Type:Dirt,Weather:Clear,Dist:1310,Condition:Fast,Track Record:1:07.54,Final Time:1:11.27,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
9Mar18,2,AQU,1,5,My Won Love,Franco/Manuel,119,Lb,4,1 & 1.5,2.70,N,4w_5/16+6w_upper+game,
3Mar18,2,AQU,1,1,Picture Day,Alvarado/Junior,124,Lbf,1,2 & 1.5,0.40,Y,to_3p_5/16+5w_upper,
3Mar18,4,AQU,7,6,Exchanging Secrets,Hernandez/Rafael,116,Lbf,5,3 & 4.5,11.60,N,2w+vie_duo_upper1/8,
17Mar18,8,PRX,2,3,Archumybaby,Garcia/Jomar,124,Lbf,3,4 & 8,8.90,N,2w_turn+_4w_into_upper,
21Nov17,5,FL,3,2,Tropical Joy,Davis/Dylan,116,Lf,2,5 & Last,28.25,N,rail+dueled_to_5/16,
Race Num:3,Track Type:Dirt,Weather:Clear,Dist:1310,Condition:Fast,Track Record:1:07.54,Final Time:1:10.15,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
4Mar18,8,AQU,3,6,Short Kakes,Lezcano/Jose,124,Lb,6,1 & 2.25,1.25,Y,4w_upper+_edged_away,
4Feb18,8,LRL,4,5,Angel At War,Carmouche/Kendrick,124,Lf,5,2 & 0.5,4.10,N,prompted_3-2w+_ran_on,
25Jan18,8,AQU,7,2,Lady Bergen,Davis/Dylan,124,L,2,3 & 5.25,7.20,N,under_pressure+_wknd,
8Feb18,5,AQU,3,1,Daring Prospect,McCarthy/Trevor,119,L,1,4 & 11.5,4.60,N,4w_upper+_weakened,
15Feb18,4,AQU,1,3,Da Wildcat Girl,Alvarado/Junior,116,Lbf,3,5 & 6,13.60,N,bmp_st+_got_out_turn,
21Jan18,8,AQU,1,4,Just Got Out,Franco/Manuel,124,Lbf,4,6 & Last,4.10,N,chased_2-3w+_tired,
Race Num:4,Track Type:Dirt,Weather:Clear,Dist:1760,Condition:Fast,Track Record:1:32.40,Final Time:1:35.64,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
4Mar18,5,AQU,1,7,J S Bach,Franco/Manuel,116,Lb,6,1 & Neck,1.60,Y,carry_6w_upper+bump1/8,
16Mar18,7,LRL,2,5,Polar Jet,Davis/Dylan,116,Lb,5,2 & 3.75,2.50,N,3w+sputter_5w_upr+bump,
19Feb18,7,AQU,5,1,Shalako,McCarthy/Trevor,124,Lbf,1,3 & 10.5,3.50,N,2-3w_turn+secure_show,
10Mar18,1,AQU,1,2,Danebury,Simpson/Trevor,116,Lb,2,4 & 1.5,10.60,N,pocket_3/4's+4w_upper,
13Feb18,5,PRX,1,4,Monaco,Garcia/Jomar,119,Lbf,4,5 & Neck,48.50,N,pressed_2w+_gave_way,
17Feb18,11,GP,8,3,Flowers for Lisa,Lopez/Paco,124,Lb,3,6 & Last,3.85,N,near_inside+_faltered,
Race Num:5,Track Type:Dirt,Weather:Clear,Dist:1980,Condition:Fast,Track Record:1:47.00,Final Time:1:51.41,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
21Jan18,3,AQU,1,2,Control Group,Carmouche/Kendrick,124,Lb,2,1 & 1,0.45,Y,3w_upper+_held_safe,
15Feb18,7,AQU,2,5,Mills,Franco/Manuel,122,Lb,5,2 & 2,6.60,N,5w_upper+_closed_well,
11Feb18,5,GP,5,7,Carlino,McCarthy/Trevor,122,L,7,3 & 2.5,6.90,N,5w_from_3/8+_mild_bid,
15Feb18,7,AQU,4,6,Turco Bravo,Lezcano/Jose,116,Lb,6,4 & 4.5,6.80,N,4w_1st_turn+_wknd_late,
3Mar18,5,AQU,3,3,Halloween Horror,Davis/Dylan,118,Lb,3,5 & 5.75,11.40,N,2-3w+_bid_3/8+_wknd,
4Mar18,5,AQU,4,1,Poshsky,DeCarlo/Christopher,122,Lb,1,6 & Last,49.50,N,5w_upper+_no_impact,
6Mar18,10,PRX,4,4,Clowney,Alvarado/Junior,122,Lf,4,-1 & DNF,46.75,N,3w_1st_turn+_eased,
Race Num:6,Track Type:Dirt,Weather:Clear,Dist:1310,Condition:Fast,Track Record:1:07.54,Final Time:1:09.77,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
9Mar18,5,AQU,1,5,Morning Buzz,Alvarado/Junior,119,L,5,1 & 3.75,2.25,N,3-4w_turn+bid_5w_3/16,
8Feb18,4,AQU,4,3,Summer Bourbon,Franco/Manuel,124,L,3,2 & 2,7.30,N,ins+ask_turn+6p_1/8pl,
24Feb18,6,HOU,4,8,Schivarelli,Carmouche/Kendrick,124,Lbf,8,3 & 2.75,2.10,Y,3w+weakened_fin_1/16,
9Mar18,5,AQU,3,1,Big Guy Ian,McCarthy/Trevor,116,Lbf,1,4 & 1,3.10,N,2w_turn+caught_3/16pl,
18Mar18,6,AQU,3,7,Conquest Twister,Lezcano/Jose,124,Lb,7,5 & 2.25,40.25,N,light_bump_break+4w,
18Feb18,5,AQU,1,2,Getoffmyback,Davis/Dylan,124,Lb,2,6 & Head,8.80,N,3w_on_turn+_no_bids,
4Mar18,5,AQU,5,4,Going Strong,DeCarlo/Christopher,116,Lb,4,7 & 17.75,66.75,N,one-paced+2w_to_1/4,
17Mar18,1,AQU,2,6,Will Did It,Arroyo/Angel,118,Lb,6,8 & Last,14.90,N,light_bump_brk+w_1/2,
Race Num:7,Track Type:Dirt,Weather:Clear,Dist:1540,Condition:Fast,Track Record:1:20.04,Final Time:1:22.91,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
9Mar18,5,AQU,2,5,Helooksthepart,Hernandez/Rafael,116,L,5,1 & 0.75,16.30,N,6w_upper+_closed_well,
19Feb18,8,AQU,2,3,Eye Luv Lulu,Franco/Manuel,124,L,3,2 & 3.25,3.45,N,vied_w/_trio+_caught,
2Feb18,7,AQU,5,9,Field of Courage,Reyes/Luis,124,Lb,9,3 & 0.5,23.10,N,vied_4-3w+_wknd_late,
10Mar18,7,AQU,1,2,Harlan Punch,Davis/Dylan,124,Lbf,2,4 & Neck,0.70,Y,bumped_st+_wknd_late,
25Feb18,8,AQU,2,4,Tusk,Carmouche/Kendrick,124,L,4,5 & 2.5,9.80,N,4w_upper+_improved,
25Feb18,8,AQU,3,7,Daddy D T,Alvarado/Junior,116,Lb,7,6 & 2.5,11.40,N,bmp_betw_st+_weakened,
17Mar18,6,PRX,3,6,Battle Midway,Lezcano/Jose,116,L,6,7 & 1.75,48.25,N,5w_upper+_no_impact,
23Mar18,8,AQU,3,1,Nobody Move,McCarthy/Trevor,124,Lb,1,8 & 6.75,51.00,N,brk_out_st+_no_impact,
19Feb18,7,AQU,2,8,Rockford,Lopez/Paco,117,Lb,8,9 & Last,13.50,N,checked_7/16+_tired,
Race Num:8,Track Type:Dirt,Weather:Clear,Dist:1760,Condition:Fast,Track Record:1:32.40,Final Time:1:37.15,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
17Mar18,5,AQU,2,3,Frostie Anne,Alvarado/Junior,116,L,2,1 & 1,1.60,Y,ins+dueled_2w_in_lane,
17Mar18,5,AQU,3,7,Cotton Candy Cutie,McCarthy/Trevor,124,Lb,6,2 & 0.5,5.30,N,2w_6F+dueled_3w_lane,
11Mar18,4,AQU,2,4,Maddizaskar,Lopez/Paco,119,L,3,3 & 1.25,11.90,N,2w+idled1/81/16+rally,
24Feb18,8,PRX,3,6,Untaken,Rocco/Jr./Joseph,118,b,5,4 & Neck,13.30,N,3w+4w_upr+lst_whiplate,
6Dec17,1,AQU,4,5,Isotope,Franco/Manuel,116,Lbf,4,5 & 2.5,5.80,N,ins+ask_5/16+outkicked,
11Mar18,4,AQU,3,8,Madame Barbarian,Lezcano/Abel,119,L,7,6 & 0.75,67.75,N,3w+6p_1/8+no_impact,
23Feb18,1,AQU,1,9,Stay Fond,Arroyo/Angel,118,Lb,8,7 & 3.25,22.30,N,4w_1/2+7w_down_lane,
26Dec17,6,LRL,1,10,Patriotic Endeavor,Davis/Dylan,124,Lb,9,8 & 2,3.40,N,4w_pursuit_turn+_tired,
11Mar18,4,AQU,1,2,Spring for More,Carmouche/Kendrick,124,Lbf,1,9 & Last,12.50,N,rail_6F+wander_8w_lane,
Race Num:9,Track Type:Dirt,Weather:Clear,Dist:1760,Condition:Fast,Track Record:1:32.40,Final Time:1:36.67,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
18Mar18,6,AQU,5,13,Chilly Bon Bon,Lezcano/Abel,117,Lb,12,1 & Head,67.00,N,8w_uppr+_up_last_jump,
17Mar18,4,AQU,1,14,Karma Delight,Davis/Dylan,119,L,13,2 & 2.25,5.80,N,6w_uppr+_led+_nailed,
9Mar18,6,AQU,2,6,Pegasus Red,DeCarlo/Christopher,116,Lb,6,3 & 0.5,37.25,N,veered_in_st+_mild_bid,
24Mar18,8,AQU,4,9,Shadow Rider,Luzzi/Michael,116,Lb,8,4 & Nose,9.00,N,4w_upper+_belatedly,
2Feb18,5,AQU,2,1,Marriage Fever,Arroyo/Angel,118,L,1,5 & 0.5,32.50,N,3w_upper+_wknd_late,
2Feb18,5,AQU,1,10,Nominal Dollars,Reyes/Luis,116,Lb,9,6 & Nose,29.50,N,cut_corner+_by_tired,
17Feb18,8,AQU,4,2,Borsa Vento,McCarthy/Trevor,121,L,2,7 & 0.5,2.00,Y,bumped_offstride_start,
15Dec17,6,AQU,3,11,Unbridled Daddy,Lopez/Paco,124,L,10,8 & 1.75,5.30,N,coaxed_3-2w+_wknd_lte,
26Jan18,2,AQU,1,4,Mister Hayes,Franco/Manuel,119,Lbf,4,9 & 1.25,9.00,N,bumped+_squeezed_st,
19Feb18,7,AQU,7,12,Praetereo,Brown/Dalton,118,Lb,11,10 & 2.5,53.00,N,7w_upper+_no_response,
4Mar18,5,AQU,2,5,War Eagle's Return,Bravo/Joe,119,Lb,5,11 & 3.25,4.10,N,bumped+_squeezed_st,
3Mar18,5,AQU,6,7,Jet Black,Hernandez/Rafael,116,Lb,7,12 & 3/4,36.00,N,lunged_st+_overland,
5Mar18,7,PRX,5,3,Monkey's Medal,Rocco/Jr./Joseph,118,L,3,13 & Last,79.50,N,bumped_betw_start,
Race Num:10,Track Type:Dirt,Weather:Clear,Dist:1310,Condition:Fast,Track Record:1:07.54,Final Time:1:10.07,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
16Mar18,6,AQU,3,13,Holding Aces,Simpson/Trevor,119,L,10,1 & 4.25,20.70,N,3-4w_turn+bid_1/4pl,
16Mar18,6,AQU,1,5,Too Fast to Pass,Alvarado/Junior,116,Lb,3,2 & Nose,13.80,N,ins+pull_left+won_2nd,
17Mar18,5,PRX,2,7,Here's a Jetpack,Arroyo/Angel,124,Lbf,5,3 & 1,6.50,N,stumble_brk+2-3w_turn,
13Mar18,8,PRX,4,12,Bitumen,Garcia/Jomar,119,Lbf,9,4 & 1.5,73.75,N,4w_turn+no_late_kick,
16Mar18,4,AQU,2,8,Very Very Stella,Davis/Dylan,121,Lb,6,5 & Head,0.60,Y,near_ins+5p_1/8+mildly,
12Jan18,6,LRL,2,2,Fortuitous Path,Reyes/Luis,121,L,1,6 & 0.75,5.40,N,rail_half+sent_6p1/8,
23Feb18,7,AQU,2,4,Global Positioning,Lopez/Paco,124,Lb,2,7 & 5.5,8.00,N,2w+3w_upr+alter_4p,
27Nov17,7,FL,1,9,Mighty One,Falk/Jacqueline,124,Lbf,7,8 & Head,98.75,N,inside_turn_no_avail,
12Feb18,6,PRX,1,10,Master Macduff,Franco/Manuel,116,Lbf,8,9 & 11,34.50,N,lost_footing_st+2w+6p,
17Mar18,4,AQU,2,6,Wilshire Star,DeCarlo/Christopher,116,L,4,10 & Last,58.75,N,4w_3/8+_brief_foot,
DATE:06/04/2018,
Race Num:1,Track Type:Dirt,Weather:Cloudy,Dist:1430,Condition:Fast,Track Record:1:14.35,Final Time:1:17.77,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
FR,FR,FR,FR,3,Earned Success,Ortiz/Jr./Irad,117,L,3,1 & 0.5,3.10,N,2w+3w_upr+out_bit_late,
17Mar18,8,GP,2,6,Candygram,Franco/Manuel,117,L,6,2 & 4,0.85,Y,3w+drift_left_whip_str,
15Feb18,6,AQU,3,4,Seethisquick,Lezcano/Abel,124,Lbf,4,3 & Nose,18.60,N,2-w_turn+drvn_5w_into,
FR,FR,FR,FR,2,Dr. Hipp,McCarthy/Trevor,117,L,2,4 & 2,6.50,N,2w+urge_turn+mild_kick,
24Mar18,3,AQU,3,1,Never Nevermore,Alvarado/Junior,117,Lbf,1,5 & 4,3.85,N,ask_getgo+2w1/2+5w,
FR,FR,FR,FR,5,Belt High,Lezcano/Jose,117,L,5,6 & Last,32.75,N,quick_to_rail+no_bids,
Race Num:2,Track Type:Dirt,Weather:Cloudy,Dist:1760,Condition:Fast,Track Record:1:32.40,Final Time:1:38.29,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
17Mar18,4,AQU,6,6,Spring Emperor,Carmouche/Kendrick,121,L,6,1 & 2.25,2.75,N,4w_uppr+_inched_away,
11Mar18,2,AQU,4,5,Two Down One to Go,Lezcano/Jose,124,Lb,5,2 & 0.5,4.20,N,in_hand_3-2w+_ran_on,
11Mar18,2,AQU,2,4,Callant,Diaz/Jr./Hector,118,L,4,3 & 0.75,5.00,N,3w_uppr+_rebuffed,
11Mar18,2,AQU,3,1,Open Bar,Davis/Dylan,121,Lbf,1,4 & 17,1.85,Y,3-4w_uppr+_belatedly,
1Dec17,2,AQU,8,2,Blue Pigeon,Brown/Dalton,118,Lbf,2,5 & 30.75,6.50,N,4-5w_upper+_tired,
25Mar18,6,AQU,8,3,Ring Necked,Lezcano/Abel,118,L,3,6 & Last,10.20,N,overland+_trailed,
Race Num:3,Track Type:Dirt,Weather:Cloudy,Dist:1760,Condition:Fast,Track Record:1:32.40,Final Time:1:37.93,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
9Mar18,7,AQU,2,6,Felix in Fabula,Carmouche/Kendrick,118,Lb,6,1 & 1,0.90,Y,3w_6F+bid_4p_3/16pl,
9Mar18,7,AQU,3,4,Lutheran Rags,Davis/Dylan,121,L,4,2 & 0.5,7.10,N,in_at_brk+2w+5w_1/8,
17Mar18,2,AQU,4,1,Infield Is In,Lezcano/Abel,118,L,1,3 & 0.75,14.30,N,ins+cut_corner_driving,
25Feb18,2,AQU,1,2,Binkster,McCarthy/Trevor,121,Lb,2,4 & 3.5,8.60,N,2w+test_1/4+weakend,
4Mar18,7,AQU,3,7,Hot Mesa,Franco/Manuel,118,L,7,5 & 3.75,4.50,N,sluggish_brk+2w+6p1/8,
16Mar18,9,AQU,1,5,Whyamisolucky,Fragoso/Pablo,121,Lb,5,6 & 8.25,39.75,N,loped_2w+_no_bids,
11Mar18,7,AQU,5,3,Davka,Ortiz/Jr./Irad,121,Lb,3,7 & Last,4.70,N,3w_turn+7w_upr+tired,
Race Num:4,Track Type:Outer,Weather:Cloudy,Dist:1310,Condition:Firm,Track Record:1:07.69,Final Time:1:10.18,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
5Mar18,5,MVR,1,4,Touch of Bling,Carmouche/Kendrick,121,Lb,4,1 & 1.75,29.50,N,coaxed_2p+_held_well,
10Mar18,13,GP,5,6,Jumby Bay,Alvarado/Junior,121,L,6,2 & Neck,3.45,N,4w_upper+_mild_kick,
13Jan18,9,GP,5,9,Abbreviate,Franco/Manuel,121,L,8,3 & 0.75,3.95,N,3-4w_uppr+_belatedly,
10Dec17,8,AQU,6,1,Annie Rocks,Fragoso/Pablo,118,L,1,4 & 0.75,15.80,N,6w_upper+_mild_bid,
14Oct17,4,BEL,1,2,Epping Forest,Ortiz/Jr./Irad,121,L,2,5 & Neck,1.45,Y,saved_grd+_one_paced,
6Feb16,,TFF,1,5,Madame Dubois,McCarthy/Trevor,118,L,5,6 & 1.5,16.50,N,tracked_2p+_wknd_late,
21Feb18,9,GP,3,3,Kasuga,Lezcano/Jose,118,L,3,7 & 6,4.00,N,3w_upper+_wknd_late,
5Aug17,13,SUF,7,8,Watch Your Six,Bravo/Joe,118,Lb,7,8 & Last,58.75,N,5w_upper+_tired,
Race Num:5,Track Type:Dirt,Weather:Cloudy,Dist:1540,Condition:Fast,Track Record:1:20.04,Final Time:1:24.76,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
10Mar18,1,AQU,2,8,Pretentious,Alvarado/Junior,122,Lb,8,1 & 3.5,2.50,N,3w+4w_upr+wrap_up_late,
17Mar18,9,AQU,1,1,Luzinski,Mendez/Kevin,117,Lb,1,2 & Neck,27.00,N,pull_back+ins+5p_1/8,
25Feb18,9,AQU,5,9,Polar City,Lopez/Paco,124,Lb,9,3 & 2.5,2.50,N,press_2-3w+_ask_3/16,
24Mar18,9,AQU,10,6,Side Tracks,Arroyo/Angel,124,Lb,6,4 & 1,6.90,N,3w+driven_4w_into_lane,
10Mar18,1,AQU,7,4,Quai Voltaire,Fragoso/Pablo,124,Lb,4,5 & 1.25,68.00,N,lite_bmp_st+23w+6p1/8,
10Mar18,4,AQU,8,5,Facade,Davis/Dylan,122,Lb,5,6 & 0.5,36.50,N,at/near_ins_to_1/4pl,
10Mar18,4,AQU,3,7,Celtic Scout,Franco/Manuel,122,Lf,7,7 & 2.5,26.75,N,dart_2p_1/2+4w_upper,
24Mar18,7,AQU,6,2,Honor and Pleasure,Carmouche/Kendrick,122,Lbf,2,8 & Neck,23.50,N,coax_near_ins+tired,
2Feb18,6,AQU,6,3,Distorted Admiral,Ortiz/Jr./Irad,124,Lb,3,9 & Last,1.90,Y,lite_bmp+bobble_st+2w,
Race Num:6,Track Type:Dirt,Weather:Cloudy,Dist:1430,Condition:Fast,Track Record:1:14.35,Final Time:1:20.47,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
23Mar18,4,AQU,7,6,Mahvelous Marie,Diaz/Jr./Hector,117,Lb,6,1 & 2,23.00,N,in_hand_inside+_safe,
23Feb18,8,AQU,4,4,Neon,Ortiz/Jr./Irad,117,L,4,2 & 1.75,0.80,Y,broke_in+_bumped_start,
19Feb18,1,AQU,5,8,Buy for Less,Davis/Dylan,124,Lb,8,3 & Neck,2.80,N,4w_upper+_ran_on,
4Mar18,2,AQU,5,7,You Promise,Lezcano/Abel,124,L,7,4 & Nose,8.20,N,7w_upper+_ran_on,
25Jan18,9,AQU,5,5,Princess Mikayah,Robles/Jorge,124,Lb,5,5 & 8.75,11.30,N,6w_upper+_improved,
22Mar18,5,PEN,3,1,Sassy Humor,Reyes/Luis,124,Lbf,1,6 & 1,89.75,N,chased_2p+_tired,
18Mar18,2,AQU,5,2,Catania Rose,Mendez/Kevin,117,Lb,2,7 & 1,35.50,N,chased_2-3w+_tired,
25Mar18,3,AQU,5,3,Flying Pleasantly,Simpson/Trevor,124,Lb,3,8 & Last,7.70,N,bmp_betw+_pinched_st,
Race Num:7,Track Type:Outer,Weather:Cloudy,Dist:1310,Condition:Firm,Track Record:1:07.69,Final Time:1:10.96,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
17Mar18,3,PRX,1,4,Purrageous Dyna,Bravo/Joe,121,L,3,1 & Neck,19.40,N,2w+6w_rally+by_drifter,
17Feb18,6,AQU,7,5,Awsum Roar,Ortiz/Jr./Irad,124,L,4,2 & 3,0.55,Y,3w+erratic_from_whip,
8Feb18,5,AQU,4,10,Puparee,Mendez/Kevin,114,L,7,3 & 1.5,10.00,N,2w_top_turn+grab_show,
10Dec17,7,AQU,2,11,Rock Ave. Road,Diaz/Jr./Hector,124,Lb,8,4 & Head,5.20,N,3-4w+6w_lane+mild,
4Mar18,1,AQU,2,1,Carry Your Heels,Davis/Dylan,124,Lb,1,5 & 2.25,7.40,N,ins_half+5w_to_1/8pl,
11Mar18,1,AQU,2,7,Ribbonite,Davis/Jacqueline,124,L,5,6 & 0.5,14.40,N,ins+_duel_to_near_1/8,
11Mar18,1,AQU,6,3,Cats Halo,Franco/Manuel,121,Lb,2,7 & 8,21.80,N,rail_to_upper+_no_bids,
3Mar18,4,AQU,4,8,Head Shrinker,Luzzi/Michael,124,Lbf,6,8 & Last,44.75,N,2w+spar_to_5/16+tired,
Race Num:8,Track Type:Dirt,Weather:Cloudy,Dist:1540,Condition:Fast,Track Record:1:20.04,Final Time:1:22.98,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
10Mar18,8,AQU,2,7,Holiday Disguise,Ortiz/Jr./Irad,117,L,6,1 & 1,4.10,N,5w_uppr+_inched_away,
17Mar18,8,AQU,1,8,DQ-Sounds Delicious,Alvarado/Junior,118,L,7,2 & Head,2.35,N,2-3w+impede_foe+caught,
10Mar18,8,AQU,1,4,Divine Miss Grey,Carmouche/Kendrick,120,L,3,3 & Neck,1.05,Y,beh_foes_1/81/16p,
17Mar18,1,OP,2,3,Torrent,Lezcano/Jose,117,L,2,4 & 4.75,13.10,N,bumped+_impeded_1/16p,
18Feb18,8,AQU,3,6,Picco Uno,Franco/Manuel,116,Lbf,5,5 & 5.5,22.70,N,5w_upper+_weakened,
17Feb18,10,LRL,3,5,Berned,Lynch/Feargal,117,L,4,6 & 8.25,9.20,N,6w_upper+_no_response,
17Mar18,8,AQU,5,1,Anydayismyday,DeCarlo/Christopher,115,Lf,1,7 & Last,76.50,N,bumped_st+_tired,
Race Num:9,Track Type:Dirt,Weather:Cloudy,Dist:1430,Condition:Fast,Track Record:1:14.35,Final Time:1:19.30,
